date,country_region,country_region_code,sub_region_1,sub_region_1_code,sub_region_2,sub_region_2_code,sub_region_3,sub_region_3_code,place_id,sni_covid19_vaccination,sni_vaccination_intent,sni_safety_side_effects
2021-05-03,Australia,AU,New South Wales,AU-NSW,Lithgow City Council,,,,ChIJ51L5V-ryDWsRJmDLb5f8Dmw,17.913,7.371,
2022-06-27,Australia,AU,New South Wales,AU-NSW,Lithgow City Council,,,,ChIJ51L5V-ryDWsRJmDLb5f8Dmw,9.287,4.74,
2021-08-02,Australia,AU,New South Wales,AU-NSW,Lithgow City Council,,,,ChIJ51L5V-ryDWsRJmDLb5f8Dmw,129.795,53.171,19.918
2021-04-26,Australia,AU,New South Wales,AU-NSW,Lithgow City Council,,,,ChIJ51L5V-ryDWsRJmDLb5f8Dmw,13.726,6.1,
2021-09-20,Australia,AU,New South Wales,AU-NSW,Lithgow City Council,,,,ChIJ51L5V-ryDWsRJmDLb5f8Dmw,101.069,34.799,21.663
2023-04-10,Australia,AU,New South Wales,AU-NSW,Lithgow City Council,,,,ChIJ51L5V-ryDWsRJmDLb5f8Dmw,,4.722,
2022-07-11,Australia,AU,New South Wales,AU-NSW,Lithgow City Council,,,,ChIJ51L5V-ryDWsRJmDLb5f8Dmw,17.047,11.408,
2021-05-10,Australia,AU,New South Wales,AU-NSW,Lithgow City Council,,,,ChIJ51L5V-ryDWsRJmDLb5f8Dmw,23.267,9.234,5.934
2021-07-12,Australia,AU,New South Wales,AU-NSW,Lithgow City Council,,,,ChIJ51L5V-ryDWsRJmDLb5f8Dmw,67.356,28.385,10.26
2021-11-08,Australia,AU,New South Wales,AU-NSW,Lithgow City Council,,,,ChIJ51L5V-ryDWsRJmDLb5f8Dmw,58.548,26.922,4.594
2022-04-04,Australia,AU,New South Wales,AU-NSW,Lithgow City Council,,,,ChIJ51L5V-ryDWsRJmDLb5f8Dmw,15.283,8.305,
2021-09-13,Australia,AU,New South Wales,AU-NSW,Lithgow City Council,,,,ChIJ51L5V-ryDWsRJmDLb5f8Dmw,116.603,42.018,25.627
2022-07-25,Australia,AU,New South Wales,AU-NSW,Lithgow City Council,,,,ChIJ51L5V-ryDWsRJmDLb5f8Dmw,11.228,5.113,
2021-03-29,Australia,AU,New South Wales,AU-NSW,Lithgow City Council,,,,ChIJ51L5V-ryDWsRJmDLb5f8Dmw,17.965,9.575,
2021-06-14,Australia,AU,New South Wales,AU-NSW,Lithgow City Council,,,,ChIJ51L5V-ryDWsRJmDLb5f8Dmw,34.03,14.289,6.381
2021-11-29,Australia,AU,New South Wales,AU-NSW,Lithgow City Council,,,,ChIJ51L5V-ryDWsRJmDLb5f8Dmw,35.465,14.803,
2021-08-09,Australia,AU,New South Wales,AU-NSW,Lithgow City Council,,,,ChIJ51L5V-ryDWsRJmDLb5f8Dmw,128.569,55.935,21.316
2022-01-24,Australia,AU,New South Wales,AU-NSW,Lithgow City Council,,,,ChIJ51L5V-ryDWsRJmDLb5f8Dmw,40.083,22.364,
2022-02-28,Australia,AU,New South Wales,AU-NSW,Lithgow City Council,,,,ChIJ51L5V-ryDWsRJmDLb5f8Dmw,20.292,9.386,
2022-05-16,Australia,AU,New South Wales,AU-NSW,Lithgow City Council,,,,ChIJ51L5V-ryDWsRJmDLb5f8Dmw,11.674,6.064,
2022-08-01,Australia,AU,New South Wales,AU-NSW,Lithgow City Council,,,,ChIJ51L5V-ryDWsRJmDLb5f8Dmw,7.823,4.339,
2022-04-11,Australia,AU,New South Wales,AU-NSW,Lithgow City Council,,,,ChIJ51L5V-ryDWsRJmDLb5f8Dmw,11.777,6.286,
2021-09-27,Australia,AU,New South Wales,AU-NSW,Lithgow City Council,,,,ChIJ51L5V-ryDWsRJmDLb5f8Dmw,98.11,40.637,14.611
2022-06-06,Australia,AU,New South Wales,AU-NSW,Lithgow City Council,,,,ChIJ51L5V-ryDWsRJmDLb5f8Dmw,9.219,4.727,
2023-05-08,Australia,AU,New South Wales,AU-NSW,Lithgow City Council,,,,ChIJ51L5V-ryDWsRJmDLb5f8Dmw,7.722,,
2021-10-04,Australia,AU,New South Wales,AU-NSW,Lithgow City Council,,,,ChIJ51L5V-ryDWsRJmDLb5f8Dmw,152.45,60.281,13.413
2021-05-24,Australia,AU,New South Wales,AU-NSW,Lithgow City Council,,,,ChIJ51L5V-ryDWsRJmDLb5f8Dmw,32.51,13.717,6.86
2022-02-07,Australia,AU,New South Wales,AU-NSW,Lithgow City Council,,,,ChIJ51L5V-ryDWsRJmDLb5f8Dmw,31.694,15.596,4.799
2021-02-15,Australia,AU,New South Wales,AU-NSW,Lithgow City Council,,,,ChIJ51L5V-ryDWsRJmDLb5f8Dmw,20.742,6.723,
2021-06-21,Australia,AU,New South Wales,AU-NSW,Lithgow City Council,,,,ChIJ51L5V-ryDWsRJmDLb5f8Dmw,53.835,21.518,7.977
2022-09-05,Australia,AU,New South Wales,AU-NSW,Lithgow City Council,,,,ChIJ51L5V-ryDWsRJmDLb5f8Dmw,7.321,,
2022-06-13,United Kingdom,GB,England,GB-ENG,Darlington,,,,ChIJ52hV6ribfkgRkKBv7Z75DAM,14.794,5.546,0.875
2023-07-31,United Kingdom,GB,England,GB-ENG,Darlington,,,,ChIJ52hV6ribfkgRkKBv7Z75DAM,2.111,,
2021-09-27,United Kingdom,GB,England,GB-ENG,Darlington,,,,ChIJ52hV6ribfkgRkKBv7Z75DAM,31.289,8.821,3.526
2022-04-04,United Kingdom,GB,England,GB-ENG,Darlington,,,,ChIJ52hV6ribfkgRkKBv7Z75DAM,25.752,7.101,1.385
2023-02-06,United Kingdom,GB,England,GB-ENG,Darlington,,,,ChIJ52hV6ribfkgRkKBv7Z75DAM,4.755,1.557,
2023-04-10,United Kingdom,GB,England,GB-ENG,Darlington,,,,ChIJ52hV6ribfkgRkKBv7Z75DAM,6.26,2.386,
2022-08-01,United Kingdom,GB,England,GB-ENG,Darlington,,,,ChIJ52hV6ribfkgRkKBv7Z75DAM,9.644,3.019,
2021-04-26,United Kingdom,GB,England,GB-ENG,Darlington,,,,ChIJ52hV6ribfkgRkKBv7Z75DAM,74.062,23.684,26.235
2022-02-14,United Kingdom,GB,England,GB-ENG,Darlington,,,,ChIJ52hV6ribfkgRkKBv7Z75DAM,19.742,4.731,1.803
2022-10-17,United Kingdom,GB,England,GB-ENG,Darlington,,,,ChIJ52hV6ribfkgRkKBv7Z75DAM,25.736,13.143,2.096
2023-05-29,United Kingdom,GB,England,GB-ENG,Darlington,,,,ChIJ52hV6ribfkgRkKBv7Z75DAM,4.284,1.371,
2021-06-07,United Kingdom,GB,England,GB-ENG,Darlington,,,,ChIJ52hV6ribfkgRkKBv7Z75DAM,60.672,26.052,10.077
2022-03-28,United Kingdom,GB,England,GB-ENG,Darlington,,,,ChIJ52hV6ribfkgRkKBv7Z75DAM,23.906,6.643,1.342
2021-10-25,United Kingdom,GB,England,GB-ENG,Darlington,,,,ChIJ52hV6ribfkgRkKBv7Z75DAM,43.613,11.584,3.584
2022-03-21,United Kingdom,GB,England,GB-ENG,Darlington,,,,ChIJ52hV6ribfkgRkKBv7Z75DAM,26.027,7.89,1.684
2022-12-19,United Kingdom,GB,England,GB-ENG,Darlington,,,,ChIJ52hV6ribfkgRkKBv7Z75DAM,5.044,1.396,
2021-10-11,United Kingdom,GB,England,GB-ENG,Darlington,,,,ChIJ52hV6ribfkgRkKBv7Z75DAM,36.16,9.528,3.443
2021-11-01,United Kingdom,GB,England,GB-ENG,Darlington,,,,ChIJ52hV6ribfkgRkKBv7Z75DAM,52.916,12.197,3.176
2022-07-18,United Kingdom,GB,England,GB-ENG,Darlington,,,,ChIJ52hV6ribfkgRkKBv7Z75DAM,12.232,3.969,0.69
2022-08-08,United Kingdom,GB,England,GB-ENG,Darlington,,,,ChIJ52hV6ribfkgRkKBv7Z75DAM,9.074,2.623,
2021-01-04,United Kingdom,GB,England,GB-ENG,Darlington,,,,ChIJ52hV6ribfkgRkKBv7Z75DAM,70.077,10.476,9.437
2021-01-18,United Kingdom,GB,England,GB-ENG,Darlington,,,,ChIJ52hV6ribfkgRkKBv7Z75DAM,61.057,12.779,8.454
2021-11-29,United Kingdom,GB,England,GB-ENG,Darlington,,,,ChIJ52hV6ribfkgRkKBv7Z75DAM,90.703,23.869,4.963
2022-11-07,United Kingdom,GB,England,GB-ENG,Darlington,,,,ChIJ52hV6ribfkgRkKBv7Z75DAM,12.392,5.478,1.731
2022-03-07,United Kingdom,GB,England,GB-ENG,Darlington,,,,ChIJ52hV6ribfkgRkKBv7Z75DAM,15.26,4.011,1.294
2021-02-15,United Kingdom,GB,England,GB-ENG,Darlington,,,,ChIJ52hV6ribfkgRkKBv7Z75DAM,81.477,16.218,13.534
2021-09-06,United Kingdom,GB,England,GB-ENG,Darlington,,,,ChIJ52hV6ribfkgRkKBv7Z75DAM,35.139,9.859,5.223
2023-01-16,United Kingdom,GB,England,GB-ENG,Darlington,,,,ChIJ52hV6ribfkgRkKBv7Z75DAM,4.996,1.32,0.674
2023-02-20,United Kingdom,GB,England,GB-ENG,Darlington,,,,ChIJ52hV6ribfkgRkKBv7Z75DAM,3.174,0.741,
2021-10-18,United Kingdom,GB,England,GB-ENG,Darlington,,,,ChIJ52hV6ribfkgRkKBv7Z75DAM,53.478,13.179,3.857
2022-05-16,United Kingdom,GB,England,GB-ENG,Darlington,,,,ChIJ52hV6ribfkgRkKBv7Z75DAM,17.807,5.403,1.039
2022-10-24,United Kingdom,GB,England,GB-ENG,Darlington,,,,ChIJ52hV6ribfkgRkKBv7Z75DAM,17.479,8.209,1.946
2022-12-26,United Kingdom,GB,England,GB-ENG,Darlington,,,,ChIJ52hV6ribfkgRkKBv7Z75DAM,5.167,1.589,
2021-04-12,United Kingdom,GB,England,GB-ENG,Darlington,,,,ChIJ52hV6ribfkgRkKBv7Z75DAM,59.198,23.934,9.22
2021-05-17,United Kingdom,GB,England,GB-ENG,Darlington,,,,ChIJ52hV6ribfkgRkKBv7Z75DAM,72.994,26.239,12.272
2021-12-06,United Kingdom,GB,England,GB-ENG,Darlington,,,,ChIJ52hV6ribfkgRkKBv7Z75DAM,116.734,29.763,5.148
2023-04-17,United Kingdom,GB,England,GB-ENG,Darlington,,,,ChIJ52hV6ribfkgRkKBv7Z75DAM,9.402,4.223,
2021-05-03,United Kingdom,GB,England,GB-ENG,Darlington,,,,ChIJ52hV6ribfkgRkKBv7Z75DAM,46.552,13.387,12.289
2023-05-08,United Kingdom,GB,England,GB-ENG,Darlington,,,,ChIJ52hV6ribfkgRkKBv7Z75DAM,6.904,2.704,
2022-09-05,United Kingdom,GB,England,GB-ENG,Darlington,,,,ChIJ52hV6ribfkgRkKBv7Z75DAM,14.979,7.063,
2023-03-13,United Kingdom,GB,England,GB-ENG,Darlington,,,,ChIJ52hV6ribfkgRkKBv7Z75DAM,3.322,0.653,
2023-07-10,United Kingdom,GB,England,GB-ENG,Darlington,,,,ChIJ52hV6ribfkgRkKBv7Z75DAM,2.46,,
2021-06-21,United Kingdom,GB,England,GB-ENG,Darlington,,,,ChIJ52hV6ribfkgRkKBv7Z75DAM,74.61,22.361,10.546
2022-08-15,United Kingdom,GB,England,GB-ENG,Darlington,,,,ChIJ52hV6ribfkgRkKBv7Z75DAM,11.71,3.306,0.808
2023-06-26,United Kingdom,GB,England,GB-ENG,Darlington,,,,ChIJ52hV6ribfkgRkKBv7Z75DAM,2.739,,
2021-04-05,United Kingdom,GB,England,GB-ENG,Darlington,,,,ChIJ52hV6ribfkgRkKBv7Z75DAM,60.808,15.548,13.206
2021-08-16,United Kingdom,GB,England,GB-ENG,Darlington,,,,ChIJ52hV6ribfkgRkKBv7Z75DAM,42.593,13.213,5.687
2023-06-19,United Kingdom,GB,England,GB-ENG,Darlington,,,,ChIJ52hV6ribfkgRkKBv7Z75DAM,3.873,0.833,
2021-10-04,United Kingdom,GB,England,GB-ENG,Darlington,,,,ChIJ52hV6ribfkgRkKBv7Z75DAM,32.757,8.889,3.426
2021-12-20,United Kingdom,GB,England,GB-ENG,Darlington,,,,ChIJ52hV6ribfkgRkKBv7Z75DAM,74.531,20.668,5.877
2022-01-17,United Kingdom,GB,England,GB-ENG,Darlington,,,,ChIJ52hV6ribfkgRkKBv7Z75DAM,71.303,46.017,2.656
2023-07-03,United Kingdom,GB,England,GB-ENG,Darlington,,,,ChIJ52hV6ribfkgRkKBv7Z75DAM,2.323,,
2022-07-04,United Kingdom,GB,England,GB-ENG,Darlington,,,,ChIJ52hV6ribfkgRkKBv7Z75DAM,14.174,5.48,0.649
2021-03-29,United Kingdom,GB,England,GB-ENG,Darlington,,,,ChIJ52hV6ribfkgRkKBv7Z75DAM,59.749,17.147,12.321
2023-01-09,United Kingdom,GB,England,GB-ENG,Darlington,,,,ChIJ52hV6ribfkgRkKBv7Z75DAM,8.05,2.499,1.025
2023-04-24,United Kingdom,GB,England,GB-ENG,Darlington,,,,ChIJ52hV6ribfkgRkKBv7Z75DAM,8.09,2.889,
2023-05-01,United Kingdom,GB,England,GB-ENG,Darlington,,,,ChIJ52hV6ribfkgRkKBv7Z75DAM,7.148,2.805,
2021-11-15,United Kingdom,GB,England,GB-ENG,Darlington,,,,ChIJ52hV6ribfkgRkKBv7Z75DAM,63.544,11.883,3.786
2021-07-05,United Kingdom,GB,England,GB-ENG,Darlington,,,,ChIJ52hV6ribfkgRkKBv7Z75DAM,60.151,16.171,10.171
2021-01-11,United Kingdom,GB,England,GB-ENG,Darlington,,,,ChIJ52hV6ribfkgRkKBv7Z75DAM,62.713,13.786,7.911
2022-05-02,United Kingdom,GB,England,GB-ENG,Darlington,,,,ChIJ52hV6ribfkgRkKBv7Z75DAM,21.837,7.169,1.796
2022-07-25,United Kingdom,GB,England,GB-ENG,Darlington,,,,ChIJ52hV6ribfkgRkKBv7Z75DAM,10.207,2.978,
2021-03-22,United Kingdom,GB,England,GB-ENG,Darlington,,,,ChIJ52hV6ribfkgRkKBv7Z75DAM,77.867,22.638,16.747
2021-02-22,United Kingdom,GB,England,GB-ENG,Darlington,,,,ChIJ52hV6ribfkgRkKBv7Z75DAM,98.736,32.559,10.452
2022-09-26,United Kingdom,GB,England,GB-ENG,Darlington,,,,ChIJ52hV6ribfkgRkKBv7Z75DAM,30.906,16.952,2.395
2022-10-31,United Kingdom,GB,England,GB-ENG,Darlington,,,,ChIJ52hV6ribfkgRkKBv7Z75DAM,14.293,6.378,1.842
2023-08-07,United Kingdom,GB,England,GB-ENG,Darlington,,,,ChIJ52hV6ribfkgRkKBv7Z75DAM,3.859,,
2021-09-20,United Kingdom,GB,England,GB-ENG,Darlington,,,,ChIJ52hV6ribfkgRkKBv7Z75DAM,31.738,9.846,4.312
2022-09-19,United Kingdom,GB,England,GB-ENG,Darlington,,,,ChIJ52hV6ribfkgRkKBv7Z75DAM,22.557,9.038,1.313
2021-08-30,United Kingdom,GB,England,GB-ENG,Darlington,,,,ChIJ52hV6ribfkgRkKBv7Z75DAM,37.726,11.715,6.143
2021-06-14,United Kingdom,GB,England,GB-ENG,Darlington,,,,ChIJ52hV6ribfkgRkKBv7Z75DAM,78.674,35.847,11.806
2021-08-09,United Kingdom,GB,England,GB-ENG,Darlington,,,,ChIJ52hV6ribfkgRkKBv7Z75DAM,43.795,12.091,5.685
2021-12-27,United Kingdom,GB,England,GB-ENG,Darlington,,,,ChIJ52hV6ribfkgRkKBv7Z75DAM,53.689,16.346,4.27
2022-05-30,United Kingdom,GB,England,GB-ENG,Darlington,,,,ChIJ52hV6ribfkgRkKBv7Z75DAM,13.433,4.68,0.897
2021-05-24,United Kingdom,GB,England,GB-ENG,Darlington,,,,ChIJ52hV6ribfkgRkKBv7Z75DAM,73.011,24.677,13.606
2021-07-19,United Kingdom,GB,England,GB-ENG,Darlington,,,,ChIJ52hV6ribfkgRkKBv7Z75DAM,62.423,15.449,10.293
2023-02-27,United Kingdom,GB,England,GB-ENG,Darlington,,,,ChIJ52hV6ribfkgRkKBv7Z75DAM,3.279,0.607,
2021-08-02,United Kingdom,GB,England,GB-ENG,Darlington,,,,ChIJ52hV6ribfkgRkKBv7Z75DAM,62.784,26.771,6.905
2022-12-12,United Kingdom,GB,England,GB-ENG,Darlington,,,,ChIJ52hV6ribfkgRkKBv7Z75DAM,5.947,1.963,
2022-01-10,United Kingdom,GB,England,GB-ENG,Darlington,,,,ChIJ52hV6ribfkgRkKBv7Z75DAM,35.256,8.919,3.305
2022-06-20,United Kingdom,GB,England,GB-ENG,Darlington,,,,ChIJ52hV6ribfkgRkKBv7Z75DAM,14.643,4.965,0.797
2022-10-03,United Kingdom,GB,England,GB-ENG,Darlington,,,,ChIJ52hV6ribfkgRkKBv7Z75DAM,26.424,14.052,2.048
2022-11-21,United Kingdom,GB,England,GB-ENG,Darlington,,,,ChIJ52hV6ribfkgRkKBv7Z75DAM,8.29,3.318,1.048
2022-01-03,United Kingdom,GB,England,GB-ENG,Darlington,,,,ChIJ52hV6ribfkgRkKBv7Z75DAM,49.359,14.36,4.322
2023-01-30,United Kingdom,GB,England,GB-ENG,Darlington,,,,ChIJ52hV6ribfkgRkKBv7Z75DAM,5.929,1.932,
2022-02-07,United Kingdom,GB,England,GB-ENG,Darlington,,,,ChIJ52hV6ribfkgRkKBv7Z75DAM,23.405,5.547,1.765
2022-05-09,United Kingdom,GB,England,GB-ENG,Darlington,,,,ChIJ52hV6ribfkgRkKBv7Z75DAM,18.686,6.041,1.177
2023-01-02,United Kingdom,GB,England,GB-ENG,Darlington,,,,ChIJ52hV6ribfkgRkKBv7Z75DAM,7.539,2.857,0.643
2021-03-08,United Kingdom,GB,England,GB-ENG,Darlington,,,,ChIJ52hV6ribfkgRkKBv7Z75DAM,104.655,40.29,13.804
2021-01-25,United Kingdom,GB,England,GB-ENG,Darlington,,,,ChIJ52hV6ribfkgRkKBv7Z75DAM,64.598,10.431,7.286
2022-09-12,United Kingdom,GB,England,GB-ENG,Darlington,,,,ChIJ52hV6ribfkgRkKBv7Z75DAM,24.762,9.662,0.945
2021-08-23,United Kingdom,GB,England,GB-ENG,Darlington,,,,ChIJ52hV6ribfkgRkKBv7Z75DAM,38.968,10.941,4.843
2023-07-17,United Kingdom,GB,England,GB-ENG,Darlington,,,,ChIJ52hV6ribfkgRkKBv7Z75DAM,1.965,,
2021-05-31,United Kingdom,GB,England,GB-ENG,Darlington,,,,ChIJ52hV6ribfkgRkKBv7Z75DAM,78.913,24.067,10.395
2021-07-12,United Kingdom,GB,England,GB-ENG,Darlington,,,,ChIJ52hV6ribfkgRkKBv7Z75DAM,63.578,16.702,9.598
2023-02-13,United Kingdom,GB,England,GB-ENG,Darlington,,,,ChIJ52hV6ribfkgRkKBv7Z75DAM,3.723,0.768,
2023-04-03,United Kingdom,GB,England,GB-ENG,Darlington,,,,ChIJ52hV6ribfkgRkKBv7Z75DAM,5.372,1.354,
2022-01-24,United Kingdom,GB,England,GB-ENG,Darlington,,,,ChIJ52hV6ribfkgRkKBv7Z75DAM,27.888,5.639,2.189
2023-06-12,United Kingdom,GB,England,GB-ENG,Darlington,,,,ChIJ52hV6ribfkgRkKBv7Z75DAM,4.201,1.126,
2021-11-22,United Kingdom,GB,England,GB-ENG,Darlington,,,,ChIJ52hV6ribfkgRkKBv7Z75DAM,60.267,14.529,3.934
2022-05-23,United Kingdom,GB,England,GB-ENG,Darlington,,,,ChIJ52hV6ribfkgRkKBv7Z75DAM,15.449,4.558,1.282
2022-01-31,United Kingdom,GB,England,GB-ENG,Darlington,,,,ChIJ52hV6ribfkgRkKBv7Z75DAM,25.228,5.058,1.912
2022-02-28,United Kingdom,GB,England,GB-ENG,Darlington,,,,ChIJ52hV6ribfkgRkKBv7Z75DAM,15.96,4.212,1.494
2022-03-14,United Kingdom,GB,England,GB-ENG,Darlington,,,,ChIJ52hV6ribfkgRkKBv7Z75DAM,16.306,4.658,1.143
2021-03-15,United Kingdom,GB,England,GB-ENG,Darlington,,,,ChIJ52hV6ribfkgRkKBv7Z75DAM,111.881,34.734,20.658
2022-04-25,United Kingdom,GB,England,GB-ENG,Darlington,,,,ChIJ52hV6ribfkgRkKBv7Z75DAM,20.927,7.074,1.166
2022-04-11,United Kingdom,GB,England,GB-ENG,Darlington,,,,ChIJ52hV6ribfkgRkKBv7Z75DAM,21.401,7.084,1.536
2022-07-11,United Kingdom,GB,England,GB-ENG,Darlington,,,,ChIJ52hV6ribfkgRkKBv7Z75DAM,15.474,5.666,0.837
2022-02-21,United Kingdom,GB,England,GB-ENG,Darlington,,,,ChIJ52hV6ribfkgRkKBv7Z75DAM,16.35,4.591,1.477
2022-11-14,United Kingdom,GB,England,GB-ENG,Darlington,,,,ChIJ52hV6ribfkgRkKBv7Z75DAM,10.155,4.591,1.367
2023-03-20,United Kingdom,GB,England,GB-ENG,Darlington,,,,ChIJ52hV6ribfkgRkKBv7Z75DAM,3.479,0.745,
2023-03-06,United Kingdom,GB,England,GB-ENG,Darlington,,,,ChIJ52hV6ribfkgRkKBv7Z75DAM,4.006,0.733,
2021-05-10,United Kingdom,GB,England,GB-ENG,Darlington,,,,ChIJ52hV6ribfkgRkKBv7Z75DAM,60.116,18.876,12.926
2021-07-26,United Kingdom,GB,England,GB-ENG,Darlington,,,,ChIJ52hV6ribfkgRkKBv7Z75DAM,46.036,10.737,7.117
2023-05-15,United Kingdom,GB,England,GB-ENG,Darlington,,,,ChIJ52hV6ribfkgRkKBv7Z75DAM,5.148,1.755,
2021-06-28,United Kingdom,GB,England,GB-ENG,Darlington,,,,ChIJ52hV6ribfkgRkKBv7Z75DAM,57.116,16.558,9.464
2022-11-28,United Kingdom,GB,England,GB-ENG,Darlington,,,,ChIJ52hV6ribfkgRkKBv7Z75DAM,7.06,2.69,0.833
2023-03-27,United Kingdom,GB,England,GB-ENG,Darlington,,,,ChIJ52hV6ribfkgRkKBv7Z75DAM,5.09,1.12,
2021-02-08,United Kingdom,GB,England,GB-ENG,Darlington,,,,ChIJ52hV6ribfkgRkKBv7Z75DAM,69.32,14.52,9.847
2023-06-05,United Kingdom,GB,England,GB-ENG,Darlington,,,,ChIJ52hV6ribfkgRkKBv7Z75DAM,5.252,1.718,
2022-06-06,United Kingdom,GB,England,GB-ENG,Darlington,,,,ChIJ52hV6ribfkgRkKBv7Z75DAM,14.784,5.204,0.839
2022-10-10,United Kingdom,GB,England,GB-ENG,Darlington,,,,ChIJ52hV6ribfkgRkKBv7Z75DAM,34.368,18.673,2.2
2021-02-01,United Kingdom,GB,England,GB-ENG,Darlington,,,,ChIJ52hV6ribfkgRkKBv7Z75DAM,65.447,11.023,6.224
2023-01-23,United Kingdom,GB,England,GB-ENG,Darlington,,,,ChIJ52hV6ribfkgRkKBv7Z75DAM,7.124,1.774,0.718
2023-05-22,United Kingdom,GB,England,GB-ENG,Darlington,,,,ChIJ52hV6ribfkgRkKBv7Z75DAM,4.529,1.455,
2022-04-18,United Kingdom,GB,England,GB-ENG,Darlington,,,,ChIJ52hV6ribfkgRkKBv7Z75DAM,21.712,7.177,1.361
2022-08-29,United Kingdom,GB,England,GB-ENG,Darlington,,,,ChIJ52hV6ribfkgRkKBv7Z75DAM,10.245,3.247,
2022-06-27,United Kingdom,GB,England,GB-ENG,Darlington,,,,ChIJ52hV6ribfkgRkKBv7Z75DAM,16.217,6.079,1.007
2021-03-01,United Kingdom,GB,England,GB-ENG,Darlington,,,,ChIJ52hV6ribfkgRkKBv7Z75DAM,102.511,41.383,11.891
2021-09-13,United Kingdom,GB,England,GB-ENG,Darlington,,,,ChIJ52hV6ribfkgRkKBv7Z75DAM,33.174,8.814,5.272
2021-11-08,United Kingdom,GB,England,GB-ENG,Darlington,,,,ChIJ52hV6ribfkgRkKBv7Z75DAM,57.47,10.056,3.429
2023-07-24,United Kingdom,GB,England,GB-ENG,Darlington,,,,ChIJ52hV6ribfkgRkKBv7Z75DAM,2.16,,
2021-12-13,United Kingdom,GB,England,GB-ENG,Darlington,,,,ChIJ52hV6ribfkgRkKBv7Z75DAM,196.733,79.631,7.042
2022-08-22,United Kingdom,GB,England,GB-ENG,Darlington,,,,ChIJ52hV6ribfkgRkKBv7Z75DAM,8.313,2.161,
2022-12-05,United Kingdom,GB,England,GB-ENG,Darlington,,,,ChIJ52hV6ribfkgRkKBv7Z75DAM,5.676,1.999,0.683
2021-04-19,United Kingdom,GB,England,GB-ENG,Darlington,,,,ChIJ52hV6ribfkgRkKBv7Z75DAM,43.4,13.607,10.983
2021-04-12,United Kingdom,GB,England,GB-ENG,Southend-on-Sea,,,,ChIJ546Ao2nY2EcRYJ_Du6gcDgM,52.079,15.89,10.282
2022-11-28,United Kingdom,GB,England,GB-ENG,Southend-on-Sea,,,,ChIJ546Ao2nY2EcRYJ_Du6gcDgM,6.937,2.249,0.762
2021-03-15,United Kingdom,GB,England,GB-ENG,Southend-on-Sea,,,,ChIJ546Ao2nY2EcRYJ_Du6gcDgM,92.746,22.281,19.008
2022-09-12,United Kingdom,GB,England,GB-ENG,Southend-on-Sea,,,,ChIJ546Ao2nY2EcRYJ_Du6gcDgM,22.876,8.886,1.049
2021-12-20,United Kingdom,GB,England,GB-ENG,Southend-on-Sea,,,,ChIJ546Ao2nY2EcRYJ_Du6gcDgM,66.613,16.077,5.673
2022-02-21,United Kingdom,GB,England,GB-ENG,Southend-on-Sea,,,,ChIJ546Ao2nY2EcRYJ_Du6gcDgM,16.205,3.699,1.444
2022-05-23,United Kingdom,GB,England,GB-ENG,Southend-on-Sea,,,,ChIJ546Ao2nY2EcRYJ_Du6gcDgM,15.031,4.022,1.071
2022-06-20,United Kingdom,GB,England,GB-ENG,Southend-on-Sea,,,,ChIJ546Ao2nY2EcRYJ_Du6gcDgM,15.044,4.558,0.958
2022-02-14,United Kingdom,GB,England,GB-ENG,Southend-on-Sea,,,,ChIJ546Ao2nY2EcRYJ_Du6gcDgM,19.202,3.858,1.546
2021-07-19,United Kingdom,GB,England,GB-ENG,Southend-on-Sea,,,,ChIJ546Ao2nY2EcRYJ_Du6gcDgM,63.717,15.864,9.612
2023-07-17,United Kingdom,GB,England,GB-ENG,Southend-on-Sea,,,,ChIJ546Ao2nY2EcRYJ_Du6gcDgM,2.131,,
2021-01-11,United Kingdom,GB,England,GB-ENG,Southend-on-Sea,,,,ChIJ546Ao2nY2EcRYJ_Du6gcDgM,66.786,11.699,9.46
2021-09-20,United Kingdom,GB,England,GB-ENG,Southend-on-Sea,,,,ChIJ546Ao2nY2EcRYJ_Du6gcDgM,35.173,9.5,4.657
2022-05-16,United Kingdom,GB,England,GB-ENG,Southend-on-Sea,,,,ChIJ546Ao2nY2EcRYJ_Du6gcDgM,17.152,4.585,1.099
2021-12-13,United Kingdom,GB,England,GB-ENG,Southend-on-Sea,,,,ChIJ546Ao2nY2EcRYJ_Du6gcDgM,182.519,74.945,8.508
2022-05-02,United Kingdom,GB,England,GB-ENG,Southend-on-Sea,,,,ChIJ546Ao2nY2EcRYJ_Du6gcDgM,20.93,5.706,1.812
2021-11-15,United Kingdom,GB,England,GB-ENG,Southend-on-Sea,,,,ChIJ546Ao2nY2EcRYJ_Du6gcDgM,66.061,10.932,4.551
2022-08-08,United Kingdom,GB,England,GB-ENG,Southend-on-Sea,,,,ChIJ546Ao2nY2EcRYJ_Du6gcDgM,9.027,2.377,0.564
2023-01-02,United Kingdom,GB,England,GB-ENG,Southend-on-Sea,,,,ChIJ546Ao2nY2EcRYJ_Du6gcDgM,8.604,2.511,0.843
2021-03-01,United Kingdom,GB,England,GB-ENG,Southend-on-Sea,,,,ChIJ546Ao2nY2EcRYJ_Du6gcDgM,77.709,20.743,12.065
2021-08-30,United Kingdom,GB,England,GB-ENG,Southend-on-Sea,,,,ChIJ546Ao2nY2EcRYJ_Du6gcDgM,36.836,9.922,5.685
